Date,precipitation,avg_hourly_pressure_station,avg_hourly_wind_speed,max_wind_speed,avg_hourly_temperature,max_temperature,min_temperature
2004-03-04,1.2,99.96,10.58,20,4.32,7.0,1.4
2004-03-05,15.8,98.38,21.29,46,8.7,18.5,3.0
2004-03-06,0.0,98.63,27.29,41,2.09,6.6,-0.9
2004-03-07,3.6,98.87,13.0,24,-0.04,1.0,-1.1
2004-03-08,1.0,99.04,18.67,28,-1.07,0.4,-3.4
2004-03-09,0.0,99.89,11.04,17,-0.83,4.1,-4.2
2004-03-10,0.0,100.52,8.88,19,0.55,5.8,-5.6
2004-03-11,1.6,99.28,13.38,32,2.08,6.7,-1.3
2004-03-12,0.4,99.22,33.21,54,-3.59,-0.8,-5.7
2004-03-13,0.4,100.79,14.21,33,-3.77,1.6,-9.8
2004-03-14,2.2,99.67,21.21,43,0.9,4.2,-2.4
2004-03-15,0.0,100.14,30.38,44,-0.5,3.3,-4.1
2004-03-16,4.0,100.08,26.08,37,-4.14,-2.9,-7.2
2004-03-17,0.8,99.52,10.88,20,-4.95,-1.4,-9.6
2004-03-18,0.0,99.78,7.5,15,-2.54,1.0,-7.7
2004-03-19,0.0,100.67,9.79,20,-0.1,4.9,-5.9
2004-03-20,5.0,99.28,15.75,32,2.45,5.8,-0.2
2004-03-21,0.0,99.51,42.21,56,-2.87,1.7,-7.2
2004-03-22,0.0,100.43,23.04,33,-5.94,-2.0,-10.3
2004-03-23,0.0,100.16,24.96,46,0.57,4.9,-3.9
2004-03-24,3.0,100.41,12.04,19,3.27,6.8,-0.6
2004-03-25,0.0,100.37,12.08,22,11.81,18.2,5.4
2004-03-26,5.2,100.13,18.38,37,13.2,17.2,9.0
2004-03-27,0.0,100.65,15.62,26,6.75,9.7,5.4
2004-03-28,0.0,100.74,16.88,26,6.55,9.7,4.6
2004-03-29,0.0,100.03,8.67,17,9.85,15.3,0.5
2004-03-30,14.0,99.56,16.25,22,7.12,11.0,4.9
2004-03-31,2.6,99.25,16.62,24,5.48,6.9,3.4
2004-04-01,3.6,98.99,25.88,33,4.17,6.8,2.1
2004-04-02,1.2,98.99,16.12,26,5.8,6.9,4.7
2004-04-03,5.4,98.29,10.96,24,5.19,9.6,1.6
2004-04-04,0.2,98.61,44.7,61,-1.63,2.0,-4.2
2004-04-05,0.0,99.53,34.42,48,-1.76,3.3,-6.6
2004-04-06,3.2,99.34,10.79,19,1.69,8.7,-4.4
2004-04-07,0.0,98.84,14.75,32,4.74,10.0,1.8
2004-04-08,0.0,98.56,7.83,20,5.53,12.1,0.3
2004-04-09,0.0,99.17,19.54,33,5.65,12.0,0.4
2004-04-10,0.0,99.6,19.75,30,4.08,9.6,-1.5
2004-04-11,0.0,100.07,10.46,20,2.42,6.9,-2.0
2004-04-12,7.2,100.21,17.25,30,4.4,9.5,-1.0
2004-04-13,6.0,99.14,18.62,28,3.18,4.3,0.8
2004-04-14,0.0,99.27,22.46,35,6.76,12.9,1.5
2004-04-15,0.0,100.17,12.83,24,6.48,11.4,0.9
2004-04-16,0.0,100.2,10.83,24,8.65,14.8,3.4
2004-04-17,2.8,99.83,8.12,17,11.27,19.2,5.2
2004-04-18,11.0,100.02,9.5,24,9.15,14.0,5.4
2004-04-19,0.6,98.95,39.92,57,16.2,23.6,5.9
2004-04-20,0.0,99.94,13.5,24,5.98,9.6,2.9
2004-04-21,9.4,98.66,18.0,41,11.92,20.9,5.7
2004-04-22,0.0,99.65,21.25,30,11.23,14.6,6.0
2004-04-23,0.0,99.96,12.04,22,8.04,11.1,4.9
2004-04-24,0.0,100.44,16.58,28,8.39,11.9,3.6
2004-04-25,6.6,99.62,20.92,41,4.92,7.8,2.5
2004-04-26,3.2,98.91,18.38,48,9.54,16.5,5.6
2004-04-27,0.2,98.88,23.46,37,3.74,6.3,-1.4
2004-04-28,0.6,99.73,15.5,30,4.77,11.8,-2.9
2004-04-29,0.0,99.53,27.08,50,18.02,25.0,7.2
2004-04-30,3.0,99.63,14.0,33,17.61,22.4,11.8
2004-05-01,3.8,99.23,18.08,35,13.47,21.3,7.8
2004-05-02,14.0,98.89,25.38,33,6.34,8.3,2.4
2004-05-03,0.0,99.66,18.62,28,4.62,9.6,-0.2
2004-05-04,1.8,99.49,13.38,26,6.25,13.5,-1.7
2004-05-05,2.8,99.16,17.62,35,9.3,13.3,5.0
2004-05-06,0.6,99.37,15.83,35,13.86,21.4,4.1
2004-05-07,0.0,100.2,25.42,35,10.77,14.7,4.9
2004-05-08,7.4,100.38,12.33,20,6.12,8.3,4.1
2004-05-09,10.6,99.86,8.29,15,9.44,14.0,5.8
2004-05-10,0.6,99.4,15.67,39,17.17,27.5,7.9
2004-05-11,0.0,99.93,11.04,24,19.2,24.1,14.2
2004-05-12,0.0,99.86,8.75,19,19.04,25.5,13.8
2004-05-13,0.0,99.81,8.42,19,20.8,27.5,13.8
2004-05-14,0.2,99.52,14.75,30,21.72,26.8,15.2
2004-05-15,0.2,100.0,21.71,39,12.22,20.1,5.7
2004-05-16,0.0,100.59,11.33,19,11.07,16.9,4.7
2004-05-17,0.0,100.32,10.83,19,14.18,19.2,7.7
2004-05-18,0.2,99.55,20.88,35,18.15,23.2,10.4
2004-05-19,0.0,100.19,12.21,22,14.32,19.4,8.7
2004-05-20,0.0,99.55,13.5,35,17.42,25.0,10.0
2004-05-21,0.0,99.74,14.25,26,16.14,19.5,12.9
2004-05-22,19.2,99.17,11.08,22,12.45,15.3,10.3
2004-05-23,22.0,98.91,13.0,28,12.57,13.9,10.7
2004-05-24,9.8,98.61,19.5,43,14.72,20.7,10.7
2004-05-25,0.4,99.06,8.58,20,11.71,14.1,10.4
2004-05-26,0.0,98.63,11.92,22,14.86,21.3,8.9
2004-05-27,0.4,98.41,10.25,19,13.58,18.2,7.5
2004-05-28,0.0,98.69,23.33,39,12.62,15.7,5.8
2004-05-29,0.0,99.66,13.25,22,11.88,18.0,3.4
2004-05-30,0.0,99.48,8.79,19,13.71,19.2,7.0
2004-05-31,4.8,98.28,18.75,32,12.93,15.6,11.1
2004-06-01,6.2,98.1,17.79,44,16.16,23.0,11.1
2004-06-02,1.0,98.92,10.79,24,14.6,19.7,11.4
2004-06-03,0.0,99.88,21.5,39,14.51,19.1,9.0
2004-06-04,0.0,100.34,10.46,19,13.38,19.2,6.6
2004-06-05,0.0,99.89,10.75,17,15.14,21.3,9.5
2004-06-06,0.0,99.57,10.71,22,16.44,20.2,11.8
2004-06-07,0.0,99.64,11.38,28,22.33,27.8,14.8
2004-06-08,0.0,99.68,21.12,39,25.27,31.6,17.5
2004-06-09,0.0,99.39,21.5,33,25.2,31.8,17.7
2004-06-10,1.6,99.62,13.38,22,15.23,17.8,12.1
2004-06-11,0.0,99.69,14.42,28,15.06,18.2,10.2
2004-06-12,0.0,99.92,10.42,20,16.24,21.5,8.0
2004-06-13,30.8,99.33,9.33,20,18.45,21.7,13.6
2004-06-14,1.2,98.97,18.33,43,21.91,28.6,17.1
2004-06-15,0.0,99.56,9.92,26,20.14,26.5,15.6
2004-06-16,0.8,100.03,8.17,17,18.8,23.8,12.3
2004-06-17,6.4,99.47,7.67,19,19.09,21.6,16.9
2004-06-18,0.0,99.34,13.21,35,20.58,26.1,16.5
2004-06-19,2.2,99.64,25.17,35,15.04,18.8,9.3
2004-06-20,0.0,99.67,19.0,33,15.97,22.5,8.4
2004-06-21,6.0,99.11,15.04,28,17.68,23.9,12.1
2004-06-22,0.2,98.69,17.21,39,18.65,23.4,14.3
2004-06-23,0.0,99.36,15.21,26,18.8,25.3,11.1
2004-06-24,1.2,99.28,24.04,43,19.03,26.8,10.3
2004-06-25,0.0,99.85,10.08,19,13.87,17.7,9.3
2004-06-26,0.0,99.46,18.83,39,15.82,21.5,10.0
2004-06-27,0.0,99.62,22.42,43,17.4,23.0,10.7
2004-06-28,5.2,99.65,8.5,20,15.13,18.4,12.0
2004-06-29,0.0,99.57,23.88,43,18.63,24.9,11.4
2004-06-30,0.0,99.85,8.62,19,18.75,24.6,11.9
2004-07-01,0.0,99.63,22.04,43,23.14,29.4,15.4
2004-07-02,0.0,99.84,16.29,24,19.69,25.5,13.9
2004-07-03,0.0,99.61,10.92,19,20.6,26.4,13.3
2004-07-04,17.0,98.76,12.83,24,21.8,27.7,17.5
2004-07-05,0.0,98.91,24.12,41,19.09,22.1,14.7
2004-07-06,1.0,99.48,12.25,22,18.23,23.1,12.5
2004-07-07,28.0,98.73,8.96,17,19.42,25.1,15.9
2004-07-08,0.0,98.95,19.25,39,18.36,21.6,14.0
2004-07-09,0.0,99.66,16.29,28,18.48,23.5,13.8
2004-07-10,0.0,99.9,9.75,19,20.82,26.6,15.6
2004-07-11,0.0,99.86,10.0,19,21.88,28.9,15.9
2004-07-12,0.0,99.28,9.42,19,22.97,27.6,19.0
2004-07-13,0.0,98.92,8.42,19,22.32,26.1,20.5
2004-07-14,25.0,98.04,12.83,26,20.83,24.7,18.3
2004-07-15,2.2,98.03,28.33,43,18.49,20.4,16.2
2004-07-16,0.0,98.59,20.42,32,22.16,27.2,18.0
2004-07-17,0.0,99.12,9.54,15,22.5,26.9,18.0
2004-07-18,1.8,99.28,9.67,22,20.61,23.1,18.1
2004-07-19,8.2,98.96,8.04,13,20.17,25.5,16.7
2004-07-20,1.0,99.12,7.62,17,21.09,26.6,17.4
2004-07-21,0.2,99.18,9.71,20,24.29,29.7,18.3
2004-07-22,3.0,98.78,15.29,32,25.75,30.5,19.9
2004-07-23,0.0,99.5,24.62,33,18.45,20.9,13.6
2004-07-24,0.0,100.57,14.04,26,17.25,21.9,11.4
2004-07-25,0.0,100.54,11.12,19,18.73,23.0,14.2
2004-07-26,0.8,100.06,11.62,22,18.7,22.6,13.2
2004-07-27,12.6,99.51,15.92,26,17.5,18.4,15.3
2004-07-28,0.4,99.47,10.17,17,20.0,25.1,17.2
2004-07-29,0.0,99.69,7.58,17,21.74,27.5,14.9
2004-07-30,5.2,99.42,7.88,17,22.51,25.9,18.2
2004-07-31,13.4,99.07,13.83,32,22.52,28.2,18.2
2004-08-01,0.0,99.64,11.96,22,21.97,27.5,16.3
2004-08-02,0.0,99.4,13.79,35,23.83,28.6,18.2
2004-08-03,0.8,99.02,13.21,24,23.58,29.4,18.6
2004-08-04,2.4,99.0,13.17,30,19.85,23.4,16.5
2004-08-05,0.0,99.44,22.5,32,16.46,19.9,12.5
2004-08-06,0.0,99.51,19.0,35,16.49,21.3,11.4
2004-08-07,0.0,99.56,9.0,17,17.06,21.3,13.4
2004-08-08,0.0,99.67,12.62,30,19.97,27.5,12.9
2004-08-09,0.0,99.69,9.46,22,21.38,26.8,14.0
2004-08-10,10.0,98.82,19.42,35,22.55,27.5,18.1
2004-08-11,0.0,98.91,18.38,32,18.84,23.0,13.5
2004-08-12,0.0,99.4,9.29,17,17.23,21.7,12.9
2004-08-13,3.4,99.56,10.46,19,15.7,19.0,12.7
2004-08-14,0.0,100.07,8.5,13,17.75,23.3,13.5
2004-08-15,0.0,100.43,9.21,19,17.82,22.6,13.4
2004-08-16,0.0,100.27,7.29,13,19.05,24.8,12.7
2004-08-17,1.6,99.73,11.33,28,19.7,24.8,12.4
2004-08-18,0.0,99.0,19.12,30,21.45,26.3,17.8
2004-08-19,0.0,99.11,21.17,35,19.75,23.4,12.5
2004-08-20,0.0,99.39,10.42,22,16.52,20.2,12.6
2004-08-21,0.0,99.39,15.79,30,16.27,21.5,11.4
2004-08-22,0.0,99.55,12.75,26,17.28,24.7,9.3
2004-08-23,0.0,99.4,18.08,32,20.25,25.8,13.5
2004-08-24,0.0,100.16,15.46,24,16.6,20.2,12.4
2004-08-25,0.0,99.81,14.83,24,23.15,29.9,17.7
2004-08-26,2.4,99.69,13.79,26,22.98,27.3,20.6
2004-08-27,5.2,99.43,14.71,26,24.57,28.7,21.0
2004-08-28,13.2,99.3,9.12,24,22.97,27.1,18.1
2004-08-29,21.0,99.25,13.33,28,18.57,20.1,15.5
2004-08-30,0.0,99.68,14.96,20,18.18,22.8,14.2
2004-08-31,0.0,99.95,13.29,26,19.05,26.2,12.2
2004-09-01,0.0,100.3,15.75,24,18.1,23.0,13.5
2004-09-02,0.0,100.42,9.33,19,18.37,22.7,13.8
2004-09-03,0.0,100.03,10.04,19,21.65,28.8,14.7
2004-09-04,0.0,100.08,7.62,17,22.7,27.5,18.1
2004-09-05,0.0,100.18,13.12,22,21.75,26.3,19.1
2004-09-06,0.0,99.76,16.17,26,21.82,25.3,19.5
2004-09-07,2.0,99.47,13.79,22,21.06,25.3,15.0
2004-09-08,6.2,99.9,17.38,30,17.4,20.9,13.9
2004-09-09,16.8,99.18,30.62,46,17.04,22.1,14.2
2004-09-10,0.0,100.14,11.92,20,17.89,23.8,12.2
2004-09-11,0.0,100.24,9.71,20,18.1,24.2,11.6
2004-09-12,0.0,99.97,10.42,22,20.49,27.9,13.2
2004-09-13,0.0,100.34,11.38,19,18.19,21.8,14.4
2004-09-14,0.0,100.17,9.33,19,19.83,24.3,14.9
2004-09-15,0.0,99.89,12.96,24,21.89,26.8,18.4
2004-09-16,0.2,99.28,19.58,35,21.2,25.9,14.4
2004-09-17,0.0,99.59,17.25,26,14.04,16.3,10.7
2004-09-18,0.0,100.14,19.46,28,12.88,19.1,7.6
2004-09-19,0.0,100.88,9.75,15,12.21,18.8,6.3
2004-09-20,0.0,100.74,8.42,17,15.36,21.6,7.5
2004-09-21,0.0,100.35,10.25,19,19.44,27.9,11.7
2004-09-22,0.0,100.33,9.42,20,21.1,29.1,11.4
2004-09-23,0.0,100.39,7.04,15,21.29,28.3,14.9
2004-09-24,0.0,100.03,7.42,19,20.2,25.9,13.2
2004-09-25,0.0,99.78,14.83,26,19.34,22.9,13.3
2004-09-26,0.0,100.06,9.88,19,17.22,23.7,11.0
2004-09-27,0.0,99.75,7.04,15,17.8,23.6,11.0
2004-09-28,0.0,99.44,19.92,33,15.79,20.2,9.3
2004-09-29,0.0,99.71,13.88,20,12.53,18.9,6.8
2004-09-30,0.0,99.68,9.17,15,15.37,22.0,10.4
2004-10-01,0.0,99.88,9.54,22,15.27,22.1,7.6
2004-10-02,1.0,99.56,20.83,41,14.88,19.3,6.7
2004-10-03,0.0,99.94,15.21,28,11.38,18.5,3.6
2004-10-04,0.0,99.58,23.29,35,11.55,15.9,4.5
2004-10-05,0.0,100.63,13.38,24,8.06,13.9,2.8
2004-10-06,0.0,100.4,18.58,33,13.81,22.1,4.8
2004-10-07,0.0,100.6,12.0,24,18.51,27.2,10.7
2004-10-08,0.0,100.09,13.25,33,18.19,24.8,12.1
2004-10-09,0.4,99.38,31.67,46,16.08,19.9,10.0
2004-10-10,0.0,100.09,19.88,30,10.81,15.9,5.3
2004-10-11,0.0,100.27,10.71,19,6.6,11.1,3.7
2004-10-12,0.0,99.4,11.25,17,9.51,18.4,2.5
2004-10-13,0.0,98.53,10.21,17,11.39,17.5,5.1
2004-10-14,0.8,97.98,9.04,15,12.08,13.5,8.6
2004-10-15,12.6,97.37,13.29,26,12.74,14.7,9.5
2004-10-16,0.4,97.3,24.0,39,8.8,12.2,5.0
2004-10-17,2.4,98.32,31.71,48,5.44,7.5,3.9
2004-10-18,0.0,99.69,11.67,20,5.69,9.7,0.7
2004-10-19,0.0,99.78,27.21,35,7.55,9.7,5.4
2004-10-20,1.6,99.78,16.83,26,7.44,7.9,6.6
2004-10-21,0.2,100.09,14.46,20,7.9,10.4,6.5
2004-10-22,0.0,100.38,12.5,22,8.45,10.6,6.5
2004-10-23,0.0,99.78,18.88,32,9.92,12.2,6.9
2004-10-24,1.0,99.04,11.62,20,9.52,10.7,8.8
2004-10-25,0.0,99.71,5.08,11,10.58,15.2,6.5
2004-10-26,0.0,100.22,4.5,11,10.41,16.1,6.8
2004-10-27,0.2,100.48,11.33,19,10.47,12.0,7.9
2004-10-28,0.0,100.49,10.21,17,7.92,11.7,3.6
2004-10-29,3.2,99.36,11.79,20,9.95,13.0,7.1
2004-10-30,11.4,97.99,17.33,35,14.85,19.8,11.3
2004-10-31,0.0,98.74,28.04,44,10.49,12.8,7.0
2004-11-01,0.0,99.99,11.75,24,7.94,10.9,6.3
2004-11-02,13.2,99.35,16.79,35,7.72,9.0,5.3
2004-11-03,0.0,100.31,14.25,33,5.81,10.2,3.1
2004-11-04,9.8,98.44,16.5,43,5.47,7.4,3.3
2004-11-05,2.6,98.56,34.21,57,5.33,8.6,2.7
2004-11-06,0.0,98.43,22.08,44,9.52,13.5,5.7
2004-11-07,0.0,98.74,22.29,48,8.55,14.7,2.4
2004-11-08,0.0,100.25,23.38,37,1.65,5.6,-3.7
2004-11-09,0.0,101.12,10.25,17,-0.65,2.9,-4.6
2004-11-10,0.0,100.2,19.58,33,8.96,13.4,2.8
2004-11-11,0.0,100.39,23.58,39,4.75,12.4,-2.4
2004-11-12,0.0,100.93,10.88,19,0.92,5.5,-3.2
2004-11-13,0.0,101.72,13.5,22,0.59,4.9,-3.1
2004-11-14,0.0,101.9,11.83,28,2.71,10.2,-3.2
2004-11-15,0.0,101.35,7.67,22,5.46,13.6,-1.7
2004-11-16,0.0,100.69,7.75,15,8.1,13.9,1.7
2004-11-17,0.4,100.26,8.42,15,9.97,12.4,7.7
2004-11-18,0.2,99.91,10.38,19,10.92,14.9,6.8
2004-11-19,0.2,100.12,13.33,22,7.74,10.0,6.3
2004-11-20,2.2,99.61,12.25,28,6.34,7.6,5.1
2004-11-21,0.0,100.15,14.96,30,7.58,10.0,3.9
2004-11-22,0.0,99.91,9.92,19,4.71,9.2,0.9
2004-11-23,0.0,99.31,10.71,20,6.8,9.7,0.2
2004-11-24,16.4,98.59,23.79,37,3.18,7.6,-0.1
2004-11-25,0.2,98.16,28.5,43,-1.09,0.6,-3.2
2004-11-26,0.4,99.52,12.46,32,1.11,4.4,-1.4
2004-11-27,2.0,99.27,14.29,20,6.61,10.4,3.8
2004-11-28,12.8,98.9,28.08,46,5.41,9.3,2.1
2004-11-29,0.0,100.41,12.46,32,2.9,6.1,1.2
2004-11-30,4.4,99.87,5.96,11,3.46,6.8,-0.3
2004-12-01,12.2,98.35,30.75,56,3.93,5.2,1.1
2004-12-02,0.0,99.31,15.04,28,2.3,3.6,0.5
2004-12-03,0.4,99.06,21.46,46,-1.61,1.5,-5.7
2004-12-04,1.4,98.72,25.67,48,2.0,6.1,-4.1
2004-12-05,0.0,100.12,17.88,33,-0.43,4.3,-3.9
2004-12-06,3.0,100.04,18.5,24,-2.76,-1.5,-4.7
2004-12-07,12.4,98.32,24.42,52,2.48,11.9,-2.8
2004-12-08,0.0,99.41,29.42,56,4.55,7.3,1.6
2004-12-09,0.0,99.41,11.96,20,4.3,5.8,2.8
2004-12-10,9.8,98.29,17.92,24,2.27,3.1,1.3
2004-12-11,2.6,97.78,19.71,26,-0.17,1.3,-1.0
2004-12-12,4.4,97.84,16.96,26,0.5,2.7,-1.2
2004-12-13,0.0,98.18,25.42,41,-0.96,2.6,-9.0
2004-12-14,0.4,100.29,15.33,37,-7.6,-4.1,-10.2
2004-12-15,0.0,100.57,19.46,32,-2.22,0.9,-5.6
2004-12-16,1.4,99.61,25.71,41,1.12,4.9,-2.8
2004-12-17,0.0,100.2,19.12,39,-5.33,-2.7,-8.8
2004-12-18,0.0,99.06,15.42,32,0.39,3.4,-5.8
2004-12-19,0.2,99.28,33.25,50,-13.96,1.5,-23.5
2004-12-20,2.0,99.81,14.62,26,-16.6,-7.4,-24.3
2004-12-21,0.0,98.93,13.0,28,-2.38,2.5,-7.6
2004-12-22,4.0,99.82,11.75,22,-2.05,1.0,-4.2
2004-12-23,19.2,98.99,24.71,43,-5.22,-1.5,-10.4
2004-12-24,0.0,100.02,16.5,30,-11.24,-7.3,-16.2
2004-12-25,1.0,100.39,9.67,20,-11.89,-6.4,-17.7
2004-12-26,1.2,100.57,19.79,28,-9.9,-8.1,-15.0
2004-12-27,0.0,101.43,17.0,33,-13.58,-8.4,-17.8
2004-12-28,0.4,100.25,14.88,28,-5.18,-0.8,-14.2
2004-12-29,0.0,100.01,11.46,22,0.91,1.8,-0.9
2004-12-30,7.8,100.47,9.54,19,1.74,4.2,-1.6
2004-12-31,6.6,99.28,33.29,46,7.89,9.9,3.6
2005-01-01,0.0,100.94,18.08,37,0.93,4.2,-1.7
2005-01-02,16.4,100.47,16.46,35,1.87,6.4,-1.5
2005-01-03,1.0,100.39,7.04,17,2.26,3.7,0.5
2005-01-04,0.8,100.43,13.0,24,-0.03,1.6,-1.9
2005-01-05,0.4,100.32,18.12,26,-3.92,-0.7,-6.7
2005-01-06,7.8,98.77,22.0,37,-4.96,-0.8,-8.0
2005-01-07,0.0,100.15,14.08,26,-2.57,-0.9,-5.1
2005-01-08,0.6,100.25,10.71,20,-0.96,0.3,-2.4
2005-01-09,0.4,100.28,7.33,13,-0.44,1.6,-2.0
2005-01-10,1.2,99.73,26.71,48,0.49,2.7,-2.2
2005-01-11,0.0,100.14,16.75,28,-2.88,-1.5,-3.9
2005-01-12,12.4,99.22,11.33,22,0.55,5.8,-3.1
2005-01-13,10.2,98.34,21.83,50,8.76,17.6,0.3
2005-01-14,0.0,100.51,29.71,43,-5.28,1.1,-10.3
2005-01-15,0.0,101.7,18.25,32,-9.28,-6.4,-11.8
2005-01-16,0.6,101.28,11.96,19,-9.39,-7.5,-11.1
2005-01-17,0.4,100.88,18.29,41,-11.66,-8.2,-18.8
2005-01-18,0.0,101.54,15.46,28,-17.07,-7.7,-23.5
2005-01-19,4.6,99.08,21.38,43,-5.02,-2.2,-8.7
2005-01-20,0.0,99.92,24.5,37,-15.38,-8.7,-20.1
2005-01-21,0.0,100.59,13.88,24,-20.46,-16.4,-24.2
2005-01-22,6.2,99.38,31.25,44,-16.67,-15.2,-18.8
2005-01-23,0.0,100.39,26.21,44,-17.56,-13.2,-21.4
2005-01-24,0.6,99.3,19.42,32,-9.05,-3.8,-17.4
2005-01-25,6.8,98.95,13.04,20,-7.29,-4.4,-10.4
2005-01-26,0.0,99.38,25.88,37,-12.51,-8.4,-18.9
2005-01-27,0.0,101.56,14.75,20,-18.36,-14.6,-22.7
2005-01-28,0.0,101.97,6.5,13,-13.82,-7.4,-21.9
2005-01-29,0.0,100.58,4.58,11,-8.43,-2.3,-17.2
2005-01-30,0.0,100.33,13.58,26,-5.73,0.2,-9.9
2005-01-31,0.0,100.81,6.42,11,-7.03,-0.7,-13.0
2005-02-01,0.0,101.03,6.75,15,-6.03,0.4,-11.8
2005-02-02,0.0,101.03,6.83,11,-5.21,1.0,-12.8
2005-02-03,0.0,100.29,6.21,13,-2.32,2.5,-5.6
2005-02-04,0.0,100.66,7.08,15,-1.2,5.7,-6.9
2005-02-05,0.0,100.96,5.62,11,-1.3,3.7,-4.8
2005-02-06,0.0,100.92,5.71,11,-0.57,3.3,-5.3
2005-02-07,3.0,100.11,5.42,11,2.5,4.8,-0.3
2005-02-08,8.0,99.57,12.46,28,1.59,5.2,-3.0
2005-02-09,6.6,99.37,18.0,24,-4.17,-2.8,-5.4
2005-02-10,0.4,99.08,27.67,39,-5.45,-3.4,-7.5
2005-02-11,0.0,99.08,19.71,32,-3.99,-0.4,-9.7
2005-02-12,0.0,98.63,27.42,48,0.0,3.7,-5.9
2005-02-13,0.0,100.22,15.12,26,-6.36,-2.1,-10.4
2005-02-14,15.8,98.78,22.46,35,1.7,5.5,-2.1
2005-02-15,16.0,99.18,16.88,30,3.89,7.3,0.9
2005-02-16,4.4,99.08,17.71,32,-1.2,1.1,-6.5
2005-02-17,0.4,99.06,20.54,39,-4.69,-1.5,-8.6
2005-02-18,0.0,99.98,24.21,37,-11.02,-8.5,-13.8
2005-02-19,0.0,100.28,23.08,37,-6.93,-2.2,-11.8
2005-02-20,7.8,100.39,17.12,41,-5.83,-1.9,-10.9
2005-02-21,3.4,99.06,12.25,33,-1.43,1.5,-5.4
2005-02-22,0.6,99.79,13.79,22,-1.53,0.6,-8.9
2005-02-23,0.0,100.44,12.67,20,-8.06,-3.6,-13.1
2005-02-24,0.0,100.37,14.42,26,-9.89,-5.5,-15.5
2005-02-25,3.2,99.9,8.92,19,-8.03,-3.4,-16.4
2005-02-26,0.2,100.12,21.0,35,-6.59,-3.4,-12.5
2005-02-27,0.0,100.36,11.25,20,-7.63,-2.8,-13.8
2005-02-28,5.8,98.49,17.21,30,-0.61,2.0,-2.8
2005-03-01,5.8,97.63,22.46,30,-3.1,-1.4,-6.1
2005-03-02,1.4,98.69,27.83,41,-6.9,-5.1,-8.5
2005-03-03,0.0,99.38,21.12,33,-8.04,-4.4,-12.3
2005-03-04,0.0,99.16,17.17,28,-5.39,-0.9,-9.4
2005-03-05,0.0,99.27,15.08,30,-3.92,2.8,-11.8
2005-03-06,0.0,98.31,24.12,44,1.22,4.6,-2.6
2005-03-07,5.0,97.29,23.83,52,1.74,6.8,-10.5
2005-03-08,0.0,98.33,30.29,41,-11.24,-8.4,-14.2
2005-03-09,2.2,98.83,25.42,46,-9.71,-5.7,-13.8
2005-03-10,0.2,98.48,16.17,28,-6.63,-2.7,-12.1
2005-03-11,1.6,97.71,6.67,22,-3.23,0.6,-6.5
2005-03-12,3.0,97.65,10.5,26,-3.37,-0.7,-9.3
2005-03-13,0.0,99.06,15.12,22,-5.74,-2.1,-9.7
2005-03-14,0.0,99.75,13.38,20,-4.75,-0.3,-10.5
2005-03-15,0.0,100.05,16.54,30,-2.47,2.1,-7.9
2005-03-16,0.0,99.86,12.42,22,-1.74,2.5,-6.4
2005-03-17,0.8,99.42,9.5,20,-0.14,2.9,-2.3
2005-03-18,0.0,99.79,7.46,15,-1.42,2.3,-4.9
2005-03-19,0.0,99.9,19.75,37,0.29,3.0,-4.3
2005-03-20,3.2,99.55,14.38,28,0.64,1.9,-1.3
2005-03-21,0.6,99.81,13.33,20,1.58,6.2,-2.1
2005-03-22,0.0,100.11,14.25,24,1.32,6.9,-3.9
2005-03-23,3.8,99.64,18.92,32,-0.73,1.9,-2.0
2005-03-24,0.6,99.47,11.62,20,1.28,4.9,-1.9
2005-03-25,0.0,99.74,15.71,22,1.06,4.4,-4.7
2005-03-26,0.0,99.98,8.75,20,-0.23,5.7,-5.9
2005-03-27,0.0,99.63,6.38,15,2.36,7.3,-4.3
2005-03-28,0.0,98.59,14.42,20,4.44,6.9,-0.3
2005-03-29,0.0,99.18,11.58,24,7.05,12.9,0.8
2005-03-30,0.0,99.48,15.29,30,6.68,11.6,0.7
2005-03-31,4.6,98.72,17.79,43,9.49,15.3,5.7
2005-04-01,0.0,99.48,23.88,39,8.13,13.0,5.4
2005-04-02,21.4,98.38,34.54,52,2.79,6.4,0.3
2005-04-03,12.8,97.67,47.65,59,1.43,3.1,0.2
2005-04-04,0.0,99.06,27.92,43,5.57,11.1,1.1
2005-04-05,0.0,99.79,12.25,24,7.47,12.9,0.2
2005-04-06,0.0,99.7,12.58,22,10.0,13.5,5.8
2005-04-07,2.4,99.05,14.67,35,8.12,11.4,2.7
2005-04-08,0.0,99.7,13.46,26,7.48,14.7,0.8
2005-04-09,0.0,100.03,11.25,20,7.79,14.2,0.4
2005-04-10,0.0,99.97,10.83,22,11.42,18.8,2.6
2005-04-11,0.0,100.49,14.62,22,6.12,9.3,1.3
2005-04-12,0.0,99.99,16.08,30,5.03,9.7,2.0
2005-04-13,0.0,99.76,16.54,32,7.07,13.1,0.2
2005-04-14,0.0,100.31,15.58,26,8.68,14.3,4.2
2005-04-15,0.0,101.09,13.83,22,8.4,11.5,3.5
2005-04-16,0.0,100.98,10.71,24,11.53,19.9,0.8
2005-04-17,0.0,100.24,8.83,20,13.9,20.9,6.8
2005-04-18,0.0,100.03,10.04,17,12.48,19.5,7.4
2005-04-19,0.0,99.36,13.33,33,17.4,27.5,7.2
2005-04-20,4.8,98.94,22.75,41,12.67,17.9,3.0
