date,max_temperature,min_temperature,max_relative_humidity,min_relative_humidity,max_wind_speed,min_wind_speed,rain,precipitation,snow,snow_on_ground
1990-12-16,1.4,-3.5,100,80,20,0,0.5,0.9,0.4,0.0
1990-12-17,2.8,-3.2,92,73,22,0,2.4,2.4,0.0,0.0
1990-12-18,5.3,1.3,100,84,19,0,5.7,5.7,0.0,0.0
1990-12-19,2.4,-6.7,95,73,19,6,0.0,0.2,0.2,0.0
1990-12-20,2.4,-7.3,94,73,35,0,0.0,0.0,0.0,0.0
1990-12-21,7.1,1.0,100,82,15,0,12.4,12.4,0.0,0.0
1990-12-22,13.5,2.9,100,86,19,0,4.0,4.0,0.0,0.0
1990-12-23,3.3,-5.1,96,70,26,7,10.8,15.9,3.8,2.0
1990-12-24,-4.2,-11.9,94,60,37,13,0.0,1.6,1.4,6.0
1990-12-25,-3.5,-12.3,88,70,37,7,0.0,0.4,0.4,6.0
1990-12-26,-6.3,-15.5,84,59,41,6,0.0,0.0,0.0,6.0
1990-12-27,-2.7,-14.9,78,49,24,0,0.0,0.0,0.0,5.0
1990-12-28,2.8,-4.2,96,72,28,7,0.0,1.6,1.6,6.0
1990-12-29,9.4,2.1,100,93,20,0,27.2,27.2,0.0,1.0
1990-12-30,5.3,-8.7,99,79,31,7,3.6,5.4,1.8,0.0
1990-12-31,-5.7,-13.7,88,62,26,0,0.0,0.0,0.0,2.0
1991-01-01,0.1,-9.0,84,72,24,9,0.0,0.0,0.0,2.0
1991-01-02,0.6,-8.1,88,66,24,9,0.0,0.6,0.6,2.0
1991-01-03,-4.5,-10.3,91,62,31,0,0.0,0.2,0.2,3.0
1991-01-04,-4.9,-11.0,83,62,35,15,0.0,0.0,0.0,2.0
1991-01-05,-3.0,-8.0,97,57,19,0,0.0,6.4,6.8,2.0
1991-01-06,0.8,-11.0,96,82,22,0,0.0,0.0,0.0,9.0
1991-01-07,-5.8,-18.4,89,52,30,4,0.0,0.0,0.0,7.0
1991-01-08,-3.0,-17.0,93,67,31,4,0.0,0.4,2.4,7.0
1991-01-09,1.6,-6.6,100,76,26,0,1.0,1.4,0.4,8.0
1991-01-10,-1.9,-11.4,77,40,24,11,0.0,0.0,0.0,7.0
1991-01-11,-1.8,-11.7,94,64,39,17,0.2,10.4,9.8,7.0
1991-01-12,-0.2,-10.4,96,74,26,11,3.2,3.4,0.2,14.0
1991-01-13,-0.6,-13.4,89,76,28,0,0.0,0.0,0.0,14.0
1991-01-14,2.3,-1.8,98,77,30,11,0.0,0.2,0.2,14.0
1991-01-15,3.3,1.5,95,81,11,0,0.0,0.0,0.0,8.0
1991-01-16,2.7,0.4,100,89,20,7,6.7,7.7,0.8,3.0
1991-01-17,2.4,-1.7,92,69,37,17,0.2,0.2,0.0,2.0
1991-01-18,0.0,-2.4,83,71,56,7,0.0,0.0,0.0,2.0
1991-01-19,4.9,-1.3,87,67,35,13,0.0,0.0,0.0,2.0
1991-01-20,3.7,-13.1,88,51,35,0,0.0,0.0,0.0,2.0
1991-01-21,-12.7,-18.8,79,53,35,11,0.0,0.0,0.0,2.0
1991-01-22,-6.4,-18.1,85,52,33,0,0.0,0.0,0.0,2.0
1991-01-23,-0.7,-8.6,92,57,41,20,0.0,1.1,1.2,2.0
1991-01-24,-5.1,-17.2,83,62,37,6,0.0,0.2,0.2,4.0
1991-01-25,-9.0,-18.2,89,59,30,0,0.0,0.0,0.0,4.0
1991-01-26,-4.8,-14.4,82,58,30,9,0.0,0.0,0.0,4.0
1991-01-27,-0.8,-9.8,94,56,44,15,0.0,0.8,1.0,3.0
1991-01-28,1.5,-6.5,83,59,41,6,0.0,0.0,0.0,4.0
1991-01-29,-2.0,-8.1,93,66,22,9,0.0,0.0,0.0,3.0
1991-01-30,-4.0,-7.4,88,65,22,9,0.0,0.6,0.8,4.0
1991-01-31,-4.5,-8.7,85,60,39,11,0.0,0.0,0.0,4.0
1991-02-01,-4.6,-10.6,84,42,26,0,0.0,0.0,0.0,4.0
1991-02-02,5.9,-7.7,90,58,26,0,0.0,0.0,0.0,4.0
1991-02-03,9.3,-1.2,90,58,35,9,0.0,0.0,0.0,2.0
1991-02-04,11.0,3.4,81,48,28,9,0.0,0.0,0.0,0.0
1991-02-05,7.9,1.8,94,72,19,4,0.0,0.0,0.0,0.0
1991-02-06,6.3,1.4,96,76,19,7,0.0,0.0,0.0,0.0
1991-02-07,3.9,-0.6,98,79,26,4,0.0,0.0,0.0,0.0
1991-02-08,7.3,-2.2,91,61,33,6,0.0,0.0,0.0,0.0
1991-02-09,8.7,-1.3,88,60,22,0,0.0,0.0,0.0,0.0
1991-02-10,0.9,-6.5,94,47,28,0,0.0,0.0,0.0,0.0
1991-02-11,-5.6,-11.8,76,45,37,4,0.0,0.0,0.0,1.0
1991-02-12,-3.6,-12.8,78,48,31,0,0.0,0.0,0.0,0.0
1991-02-13,0.3,-4.0,91,65,30,0,0.0,0.8,0.8,0.0
1991-02-14,-1.4,-5.3,96,85,22,11,0.0,10.1,10.8,3.0
1991-02-15,-5.2,-16.9,84,67,44,19,0.0,0.4,0.4,11.0
1991-02-16,-4.6,-21.3,91,51,37,7,0.0,0.4,0.4,10.0
1991-02-17,-2.7,-12.6,94,66,30,6,0.0,0.3,0.4,9.0
1991-02-18,2.3,-12.3,96,74,33,6,1.9,1.9,0.0,9.0
1991-02-19,8.7,1.4,100,80,28,6,1.0,1.0,0.0,5.0
1991-02-20,2.4,-0.6,88,67,33,11,0.0,0.0,0.0,2.0
1991-02-21,8.3,-0.1,90,64,22,7,0.0,0.0,0.0,1.0
1991-02-22,4.9,-10.8,87,58,48,7,0.0,0.0,0.0,0.0
1991-02-23,-4.3,-14.7,83,49,26,0,0.0,0.0,0.0,0.0
1991-02-24,1.7,-4.8,96,65,15,0,0.0,5.0,5.6,4.0
1991-02-25,-1.6,-6.0,94,75,13,0,0.0,1.4,2.4,4.0
1991-02-26,-2.6,-10.8,93,58,26,7,0.0,0.0,0.0,4.0
1991-02-27,-1.4,-11.4,92,57,35,6,0.0,1.0,1.8,2.0
1991-02-28,0.5,-9.8,96,72,15,0,0.0,1.2,1.4,3.0
1991-03-01,12.9,-0.2,96,51,24,0,0.6,1.0,0.8,4.0
1991-03-02,15.5,-1.1,99,75,39,9,8.4,8.4,0.0,0.0
1991-03-03,-0.7,-5.7,92,84,28,15,4.2,4.2,0.0,0.0
1991-03-04,-1.8,-4.6,90,80,26,9,3.3,9.9,4.6,3.0
1991-03-05,4.7,-5.4,90,60,19,6,0.0,0.0,0.0,4.0
1991-03-06,6.3,0.0,99,65,39,7,11.8,11.8,0.0,2.0
1991-03-07,2.1,-7.2,84,62,48,15,0.0,0.0,0.0,0.0
1991-03-08,-0.2,-9.1,81,54,17,0,0.0,0.0,0.0,0.0
1991-03-09,1.2,-5.2,93,63,20,0,0.0,1.8,2.2,0.0
1991-03-10,0.8,-5.7,92,56,30,7,0.0,0.2,0.2,3.0
1991-03-11,-2.8,-10.6,65,41,30,15,0.0,0.0,0.0,0.0
1991-03-12,2.0,-9.7,79,51,20,11,0.0,0.0,0.0,0.0
1991-03-13,4.5,-6.7,78,48,22,0,0.0,0.0,0.0,0.0
1991-03-14,6.1,-4.0,86,42,22,11,0.0,0.0,0.0,0.0
1991-03-15,7.0,-2.7,84,43,20,7,0.0,0.0,0.0,0.0
1991-03-16,11.2,-4.0,83,38,22,6,0.0,0.0,0.0,0.0
1991-03-17,11.0,-4.0,80,20,17,0,0.0,0.0,0.0,0.0
1991-03-18,5.9,2.5,93,43,19,7,5.8,5.8,0.0,0.0
1991-03-19,7.6,0.5,82,59,35,9,0.0,0.0,0.0,0.0
1991-03-20,8.4,-2.0,88,43,20,7,0.0,0.0,0.0,0.0
1991-03-21,5.1,-0.2,86,55,31,9,0.0,0.0,0.0,0.0
1991-03-22,4.5,-0.2,91,46,33,15,0.0,0.0,0.0,0.0
1991-03-23,13.3,1.3,97,57,43,7,8.3,8.3,0.0,0.0
1991-03-24,8.1,2.8,90,69,31,7,2.4,2.4,0.0,0.0
1991-03-25,6.2,2.0,85,69,28,0,0.0,0.0,0.0,0.0
1991-03-26,8.7,0.4,84,57,24,0,0.0,0.0,0.0,0.0
1991-03-27,18.1,6.1,100,70,56,4,40.8,40.8,0.0,0.0
1991-03-28,14.2,0.4,81,50,59,7,2.4,2.6,0.4,0.0
1991-03-29,0.7,-4.4,96,52,26,11,0.0,0.5,1.0,1.0
1991-03-30,1.4,-5.7,77,49,22,4,0.0,0.0,0.0,0.0
1991-03-31,5.8,-4.7,89,41,24,0,0.0,0.4,0.2,0.0
1991-04-01,7.6,0.3,98,67,28,0,1.2,1.7,0.2,0.0
1991-04-02,4.4,-3.1,82,56,22,0,0.0,0.0,0.0,0.0
1991-04-03,7.6,-4.6,79,26,15,0,0.0,0.0,0.0,0.0
1991-04-04,14.3,-3.6,86,42,11,0,0.0,0.0,0.0,0.0
1991-04-05,17.4,4.8,96,51,22,6,0.0,0.0,0.0,0.0
1991-04-06,21.4,10.3,89,55,30,7,1.4,1.4,0.0,0.0
1991-04-07,27.6,15.6,69,38,30,7,0.0,0.0,0.0,0.0
1991-04-08,21.4,15.1,93,62,22,6,34.6,34.6,0.0,0.0
1991-04-09,18.9,7.4,99,82,22,0,16.8,16.8,0.0,0.0
1991-04-10,11.6,0.4,96,59,48,11,0.0,0.2,0.2,0.0
1991-04-11,7.2,-1.0,74,30,30,11,0.0,0.0,0.0,0.0
1991-04-12,7.2,-2.5,79,22,19,6,0.0,0.0,0.0,0.0
1991-04-13,6.3,2.8,86,49,26,11,0.0,0.0,0.0,0.0
1991-04-14,7.2,2.3,96,69,31,15,7.2,7.2,0.0,0.0
1991-04-15,11.2,6.0,97,73,52,7,12.5,12.5,0.0,0.0
1991-04-16,12.8,4.5,85,49,37,6,0.0,0.0,0.0,0.0
1991-04-17,6.6,0.5,87,64,22,0,1.4,1.4,0.0,0.0
1991-04-18,9.7,0.3,92,51,19,7,0.0,0.0,0.0,0.0
1991-04-19,11.7,3.7,92,57,35,9,10.0,10.0,0.0,0.0
1991-04-20,7.9,3.1,98,86,31,15,11.6,11.6,0.0,0.0
1991-04-21,7.7,3.0,95,69,30,13,14.0,14.0,0.0,0.0
1991-04-22,7.1,2.0,93,70,26,11,2.8,2.8,0.0,0.0
1991-04-23,16.1,0.5,86,28,24,0,0.0,0.0,0.0,0.0
1991-04-24,16.2,4.5,86,43,28,0,0.4,0.4,0.0,0.0
1991-04-25,17.6,3.1,83,37,15,0,0.0,0.0,0.0,0.0
1991-04-26,18.2,4.0,86,33,17,0,0.0,0.0,0.0,0.0
1991-04-27,20.3,7.0,72,34,15,0,0.0,0.0,0.0,0.0
1991-04-28,15.5,9.8,67,37,30,0,0.8,0.8,0.0,0.0
1991-04-29,20.8,9.0,80,47,22,0,0.0,0.0,0.0,0.0
1991-04-30,23.6,11.0,95,32,48,0,0.0,0.0,0.0,0.0
1991-05-01,18.5,9.9,86,51,28,7,3.2,3.2,0.0,0.0
1991-05-02,10.3,4.8,81,58,31,11,0.2,0.2,0.0,0.0
1991-05-03,12.9,3.5,78,52,30,11,0.0,0.0,0.0,0.0
1991-05-04,11.4,1.3,87,53,15,0,0.0,0.0,0.0,0.0
1991-05-05,14.9,2.4,88,40,41,4,8.4,8.4,0.0,0.0
1991-05-06,18.7,7.8,99,58,33,0,2.6,2.6,0.0,0.0
1991-05-07,12.0,5.8,81,54,33,17,0.0,0.0,0.0,0.0
1991-05-08,14.4,2.5,81,49,19,0,0.0,0.0,0.0,0.0
1991-05-09,13.6,7.0,90,72,11,0,3.0,3.0,0.0,0.0
1991-05-10,19.5,9.6,90,37,17,0,0.0,0.0,0.0,0.0
1991-05-11,26.6,9.7,76,41,20,0,0.0,0.0,0.0,0.0
1991-05-12,29.2,12.9,85,44,20,4,0.0,0.0,0.0,0.0
1991-05-13,29.2,10.6,83,33,33,0,2.2,2.2,0.0,0.0
1991-05-14,28.9,14.0,93,34,26,0,0.6,0.6,0.0,0.0
1991-05-15,23.7,10.0,75,44,15,0,0.0,0.0,0.0,0.0
1991-05-16,28.8,12.0,83,41,20,0,5.0,5.0,0.0,0.0
1991-05-17,22.3,7.3,97,63,33,0,10.6,10.6,0.0,0.0
1991-05-18,13.6,4.8,85,32,19,6,0.0,0.0,0.0,0.0
1991-05-19,18.6,3.4,86,34,15,0,0.0,0.0,0.0,0.0
1991-05-20,20.7,5.4,84,41,15,0,0.0,0.0,0.0,0.0
1991-05-21,27.5,8.3,87,27,19,0,0.0,0.0,0.0,0.0
1991-05-22,28.9,13.3,88,42,13,0,0.0,0.0,0.0,0.0
1991-05-23,29.0,15.8,79,39,19,0,0.0,0.0,0.0,0.0
1991-05-24,30.5,16.6,90,49,30,0,1.6,1.6,0.0,0.0
1991-05-25,27.0,18.4,98,64,19,0,0.6,0.6,0.0,0.0
1991-05-26,19.5,14.2,99,65,30,0,24.2,24.2,0.0,0.0
1991-05-27,28.1,13.8,97,62,22,0,0.2,0.2,0.0,0.0
1991-05-28,28.7,17.4,95,42,28,0,0.0,0.0,0.0,0.0
1991-05-29,27.6,20.1,95,59,33,0,21.2,21.2,0.0,0.0
1991-05-30,28.9,19.0,94,64,24,0,0.0,0.0,0.0,0.0
1991-05-31,28.6,17.6,93,55,30,0,0.0,0.0,0.0,0.0
1991-06-01,24.2,14.8,85,47,17,0,0.0,0.0,0.0,0.0
1991-06-02,24.6,14.1,77,32,19,0,0.0,0.0,0.0,0.0
1991-06-03,25.0,11.2,91,41,30,0,2.6,2.6,0.0,0.0
1991-06-04,21.6,9.9,85,40,30,15,0.0,0.0,0.0,0.0
1991-06-05,21.4,10.0,84,40,22,7,0.2,0.2,0.0,0.0
1991-06-06,21.7,9.8,84,41,19,0,0.0,0.0,0.0,0.0
1991-06-07,25.6,10.1,85,28,26,0,0.0,0.0,0.0,0.0
1991-06-08,29.2,12.3,79,37,22,7,0.0,0.0,0.0,0.0
1991-06-09,26.6,12.3,79,35,17,0,0.0,0.0,0.0,0.0
1991-06-10,31.2,18.4,70,32,37,9,0.0,0.0,0.0,0.0
1991-06-11,22.6,16.4,94,74,20,0,5.2,5.2,0.0,0.0
1991-06-12,22.4,8.6,96,46,41,0,1.0,1.0,0.0,0.0
1991-06-13,21.9,5.3,87,27,19,6,0.0,0.0,0.0,0.0
1991-06-14,25.3,8.5,77,35,22,4,0.0,0.0,0.0,0.0
1991-06-15,33.6,16.3,90,45,30,0,15.0,15.0,0.0,0.0
1991-06-16,26.1,17.8,94,69,31,9,0.0,0.0,0.0,0.0
1991-06-17,25.4,16.5,92,63,19,0,0.0,0.0,0.0,0.0
1991-06-18,26.2,15.2,91,62,20,4,0.0,0.0,0.0,0.0
1991-06-19,29.4,17.7,93,51,20,0,0.0,0.0,0.0,0.0
1991-06-20,30.9,16.8,79,31,24,0,0.0,0.0,0.0,0.0
1991-06-21,26.4,16.5,79,43,22,0,0.0,0.0,0.0,0.0
1991-06-22,20.9,12.2,68,42,26,9,0.0,0.0,0.0,0.0
1991-06-23,22.7,10.0,79,32,22,7,0.0,0.0,0.0,0.0
1991-06-24,25.6,11.8,70,28,19,0,0.0,0.0,0.0,0.0
1991-06-25,27.7,12.4,77,36,17,4,0.0,0.0,0.0,0.0
1991-06-26,31.0,14.9,72,40,28,0,0.0,0.0,0.0,0.0
1991-06-27,32.5,20.8,76,43,37,6,0.0,0.0,0.0,0.0
1991-06-28,34.4,21.8,68,30,41,0,0.0,0.0,0.0,0.0
1991-06-29,25.9,18.0,77,58,22,0,0.4,0.4,0.0,0.0
1991-06-30,23.2,13.9,91,43,22,6,0.0,0.0,0.0,0.0
1991-07-01,24.0,13.3,73,33,19,0,0.0,0.0,0.0,0.0
1991-07-02,26.0,16.9,82,28,22,0,0.6,0.6,0.0,0.0
1991-07-03,25.9,15.0,67,35,22,0,0.0,0.0,0.0,0.0
1991-07-04,26.7,18.7,98,64,28,0,2.6,2.6,0.0,0.0
1991-07-05,24.5,15.5,100,68,19,0,27.4,27.4,0.0,0.0
1991-07-06,30.4,18.2,92,47,22,0,1.2,1.2,0.0,0.0
1991-07-07,30.4,18.2,98,54,37,0,23.8,23.8,0.0,0.0
1991-07-08,25.3,14.1,96,56,35,0,0.4,0.4,0.0,0.0
1991-07-09,25.5,11.6,90,37,20,0,0.0,0.0,0.0,0.0
1991-07-10,26.7,12.3,84,41,26,0,0.0,0.0,0.0,0.0
1991-07-11,26.3,13.4,90,32,19,0,0.0,0.0,0.0,0.0
1991-07-12,27.0,12.7,79,33,19,0,0.0,0.0,0.0,0.0
1991-07-13,23.5,16.9,90,55,22,0,2.6,2.6,0.0,0.0
1991-07-14,25.7,14.5,85,37,33,11,0.0,0.0,0.0,0.0
1991-07-15,28.5,11.6,80,32,19,0,0.0,0.0,0.0,0.0
1991-07-16,30.6,14.9,80,33,26,0,0.0,0.0,0.0,0.0
1991-07-17,32.1,18.0,79,40,33,4,0.0,0.0,0.0,0.0
1991-07-18,32.6,20.5,91,43,19,0,0.0,0.0,0.0,0.0
1991-07-19,35.0,21.8,88,41,24,0,0.0,0.0,0.0,0.0
1991-07-20,35.1,21.9,81,39,20,0,0.0,0.0,0.0,0.0
1991-07-21,29.3,21.3,83,55,20,0,0.0,0.0,0.0,0.0
1991-07-22,28.2,20.2,94,64,19,0,14.2,14.2,0.0,0.0
1991-07-23,27.6,16.2,93,36,33,7,0.0,0.0,0.0,0.0
1991-07-24,28.1,13.8,89,32,30,0,0.0,0.0,0.0,0.0
1991-07-25,28.0,14.3,81,39,26,0,0.0,0.0,0.0,0.0
1991-07-26,24.3,12.4,87,35,26,4,0.0,0.0,0.0,0.0
1991-07-27,23.7,10.7,86,41,20,0,0.0,0.0,0.0,0.0
1991-07-28,25.6,12.2,85,25,19,0,0.0,0.0,0.0,0.0
1991-07-29,22.7,17.9,97,49,28,0,13.8,13.8,0.0,0.0
1991-07-30,26.7,15.9,96,53,26,0,4.4,4.4,0.0,0.0
1991-07-31,27.2,15.2,90,44,22,11,0.0,0.0,0.0,0.0
1991-08-01,29.2,18.3,85,33,33,4,0.0,0.0,0.0,0.0
1991-08-02,27.4,17.3,86,41,30,0,3.0,3.0,0.0,0.0
1991-08-03,20.2,15.0,100,83,11,0,41.4,41.4,0.0,0.0
1991-08-04,23.4,14.1,95,59,41,0,0.0,0.0,0.0,0.0
1991-08-05,22.5,11.2,90,38,26,7,0.0,0.0,0.0,0.0
1991-08-06,24.6,10.2,85,39,15,0,0.0,0.0,0.0,0.0
1991-08-07,25.2,14.6,83,46,17,0,0.0,0.0,0.0,0.0
1991-08-08,23.8,14.7,90,50,17,0,0.0,0.0,0.0,0.0
1991-08-09,23.7,15.5,91,58,19,0,0.2,0.2,0.0,0.0
1991-08-10,25.3,13.5,96,52,39,4,14.4,14.4,0.0,0.0
1991-08-11,28.0,15.6,88,37,35,11,0.0,0.0,0.0,0.0
1991-08-12,28.5,17.3,84,42,19,0,0.0,0.0,0.0,0.0
1991-08-13,29.9,14.6,74,31,15,7,0.0,0.0,0.0,0.0
1991-08-14,28.9,17.3,84,46,20,0,0.0,0.0,0.0,0.0
1991-08-15,27.1,18.0,83,52,46,0,0.0,0.0,0.0,0.0
1991-08-16,28.9,17.6,87,56,20,0,8.2,8.2,0.0,0.0
1991-08-17,29.0,18.0,94,53,37,4,10.6,10.6,0.0,0.0
1991-08-18,25.4,16.4,96,59,17,0,1.2,1.2,0.0,0.0
1991-08-19,25.3,15.6,95,49,26,9,0.0,0.0,0.0,0.0
1991-08-20,21.7,15.2,94,56,19,0,2.8,2.8,0.0,0.0
1991-08-21,24.4,14.3,97,46,19,6,9.4,9.4,0.0,0.0
1991-08-22,28.5,14.0,95,57,35,4,0.0,0.0,0.0,0.0
1991-08-23,23.0,13.5,98,66,15,0,0.0,0.0,0.0,0.0
1991-08-24,21.9,13.3,91,56,17,7,0.2,0.2,0.0,0.0
1991-08-25,25.1,11.5,96,55,17,0,0.0,0.0,0.0,0.0
1991-08-26,30.7,15.6,94,58,26,0,0.0,0.0,0.0,0.0
1991-08-27,32.0,18.0,91,49,26,0,0.0,0.0,0.0,0.0
1991-08-28,31.7,19.5,88,47,26,0,0.0,0.0,0.0,0.0
1991-08-29,31.2,19.9,95,56,19,0,0.0,0.0,0.0,0.0
1991-08-30,33.0,20.3,83,47,26,0,0.0,0.0,0.0,0.0
1991-08-31,24.9,12.0,76,43,37,15,0.0,0.0,0.0,0.0
1991-09-01,18.1,6.2,82,47,20,6,0.0,0.0,0.0,0.0
1991-09-02,23.4,7.3,91,34,15,0,0.0,0.0,0.0,0.0
1991-09-03,29.9,10.9,90,39,30,0,10.4,10.4,0.0,0.0
1991-09-04,24.6,10.8,97,43,30,7,5.0,5.0,0.0,0.0
1991-09-05,24.2,10.2,82,40,20,0,0.0,0.0,0.0,0.0
1991-09-06,25.8,13.0,86,41,19,0,0.0,0.0,0.0,0.0
1991-09-07,27.5,13.4,88,43,20,0,0.0,0.0,0.0,0.0
1991-09-08,26.8,16.7,90,53,11,0,0.0,0.0,0.0,0.0
1991-09-09,27.5,15.4,97,57,19,0,0.0,0.0,0.0,0.0
1991-09-10,27.8,16.4,94,58,39,0,0.2,0.2,0.0,0.0
1991-09-11,19.7,9.5,85,43,24,11,0.0,0.0,0.0,0.0
1991-09-12,21.6,7.2,91,34,19,0,0.0,0.0,0.0,0.0
1991-09-13,22.6,9.4,89,42,15,0,0.0,0.0,0.0,0.0
1991-09-14,24.3,12.6,94,52,17,0,0.4,0.4,0.0,0.0
1991-09-15,32.5,18.0,98,48,31,0,21.0,21.0,0.0,0.0
1991-09-16,31.5,19.0,97,45,37,0,6.5,6.5,0.0,0.0
1991-09-17,22.4,12.4,84,46,26,0,0.0,0.0,0.0,0.0
1991-09-18,23.0,11.4,86,51,33,0,0.0,0.0,0.0,0.0
1991-09-19,15.1,5.4,77,46,33,4,0.0,0.0,0.0,0.0
1991-09-20,14.5,4.5,85,48,28,4,0.0,0.0,0.0,0.0
1991-09-21,14.7,3.0,87,38,15,0,0.0,0.0,0.0,0.0
1991-09-22,18.3,2.9,92,41,26,0,0.0,0.0,0.0,0.0
1991-09-23,17.7,7.3,98,44,41,7,8.6,8.6,0.0,0.0
1991-09-24,14.2,4.5,91,46,24,0,0.0,0.0,0.0,0.0
1991-09-25,15.4,6.0,88,51,24,4,0.0,0.0,0.0,0.0
1991-09-26,15.5,4.2,91,49,39,4,0.0,0.0,0.0,0.0
1991-09-27,12.2,3.8,79,35,37,7,0.0,0.0,0.0,0.0
1991-09-28,11.5,0.8,91,48,24,0,0.0,0.0,0.0,0.0
1991-09-29,12.1,-0.3,82,34,30,0,0.0,0.0,0.0,0.0
1991-09-30,15.6,-0.8,84,48,26,0,0.0,0.0,0.0,0.0
1991-10-01,19.1,12.1,94,46,11,0,1.2,1.2,0.0,0.0
1991-10-02,26.6,11.9,94,42,41,4,0.4,0.4,0.0,0.0
1991-10-03,21.3,11.2,95,59,26,0,1.7,1.7,0.0,0.0
1991-10-04,13.5,9.9,95,83,30,0,8.4,8.4,0.0,0.0
1991-10-05,24.0,7.4,97,57,41,0,3.8,3.8,0.0,0.0
1991-10-06,11.9,2.6,85,39,35,11,0.6,0.6,0.0,0.0
1991-10-07,11.1,1.4,90,47,33,7,0.0,0.0,0.0,0.0
1991-10-08,17.9,3.8,83,39,30,4,0.0,0.0,0.0,0.0
1991-10-09,21.6,9.9,74,46,30,0,0.0,0.0,0.0,0.0
1991-10-10,15.6,5.2,93,37,31,0,5.4,5.4,0.0,0.0
1991-10-11,9.7,4.5,93,68,19,0,1.0,1.0,0.0,0.0
1991-10-12,11.4,3.8,99,53,15,0,0.0,0.0,0.0,0.0
1991-10-13,8.2,-1.8,88,44,26,0,0.0,0.0,0.0,0.0
1991-10-14,11.1,-3.0,94,60,33,0,2.4,2.4,0.0,0.0
1991-10-15,11.6,3.6,92,59,24,9,0.0,0.0,0.0,0.0
1991-10-16,11.8,-0.1,92,35,19,7,0.0,0.0,0.0,0.0
1991-10-17,19.3,2.0,85,34,19,0,0.0,0.0,0.0,0.0
1991-10-18,18.6,4.9,81,38,20,4,0.0,0.0,0.0,0.0
1991-10-19,7.8,-2.0,93,62,30,9,5.2,5.2,0.0,0.0
1991-10-20,10.0,-2.7,85,36,20,0,0.0,0.0,0.0,0.0
1991-10-21,12.9,1.5,74,36,28,0,0.0,0.0,0.0,0.0
1991-10-22,17.0,6.7,74,43,15,0,0.0,0.0,0.0,0.0
1991-10-23,22.6,6.2,91,53,22,0,0.0,0.0,0.0,0.0
1991-10-24,22.5,12.6,95,61,28,6,2.4,2.4,0.0,0.0
1991-10-25,20.1,13.7,96,74,30,0,8.0,8.0,0.0,0.0
1991-10-26,20.0,14.8,100,79,11,0,1.0,1.0,0.0,0.0
1991-10-27,17.6,8.3,98,74,41,0,4.8,4.8,0.0,0.0
1991-10-28,9.0,6.2,80,62,28,11,0.0,0.0,0.0,0.0
1991-10-29,9.5,6.0,82,64,33,15,0.0,0.0,0.0,0.0
1991-10-30,13.0,1.6,93,29,19,0,0.0,0.0,0.0,0.0
1991-10-31,11.2,2.8,80,41,17,0,0.0,0.0,0.0,0.0
1991-11-01,10.0,3.0,97,85,35,4,2.6,2.6,0.0,0.0
1991-11-02,10.0,-0.8,95,62,41,4,0.0,0.0,0.0,0.0
1991-11-03,1.6,-5.3,70,53,35,11,0.0,0.0,0.0,0.0
1991-11-04,1.1,-6.5,79,49,30,11,0.0,0.0,0.0,0.0
1991-11-05,1.2,-5.5,83,59,19,7,0.0,0.0,0.0,0.0
1991-11-06,5.0,-3.0,92,54,31,19,0.0,0.0,0.0,0.0
1991-11-07,-0.2,-6.7,82,58,15,0,0.0,0.0,0.0,0.0
1991-11-08,1.2,-8.0,82,50,19,4,0.0,0.0,0.0,0.0
1991-11-09,4.4,-8.4,86,46,19,0,0.0,0.0,0.0,0.0
1991-11-10,5.6,-7.2,88,47,17,4,0.0,0.0,0.0,0.0
1991-11-11,5.5,1.3,85,51,33,7,0.0,0.0,0.0,0.0
1991-11-12,4.0,1.0,96,81,19,4,1.4,1.4,0.0,0.0
1991-11-13,6.6,2.0,91,72,30,11,0.0,0.0,0.0,0.0
1991-11-14,7.9,4.9,93,78,17,0,0.4,0.4,0.0,0.0
1991-11-15,11.1,6.9,97,83,30,7,4.0,4.0,0.0,0.0
1991-11-16,7.7,-3.0,86,50,30,11,0.0,0.0,0.0,0.0
1991-11-17,4.1,-6.8,89,49,17,0,0.0,0.0,0.0,0.0
1991-11-18,7.8,-5.8,96,49,17,0,1.8,1.8,0.0,0.0
1991-11-19,15.2,5.9,98,82,19,0,0.3,0.3,0.0,0.0
1991-11-20,17.3,5.0,100,81,37,4,13.2,13.2,0.0,0.0
1991-11-21,7.7,0.5,91,54,13,0,0.0,0.0,0.0,0.0
1991-11-22,7.3,-0.7,93,74,15,0,0.0,0.0,0.0,0.0
1991-11-23,7.6,-1.6,99,81,26,0,2.5,2.5,0.0,0.0
1991-11-24,7.5,-1.1,96,64,48,15,0.5,0.5,0.0,0.0
1991-11-25,2.6,-1.8,96,64,50,13,0.0,0.8,1.0,1.0
1991-11-26,-0.2,-2.7,78,64,24,4,0.0,0.0,0.0,0.0
1991-11-27,5.4,-3.1,81,56,39,6,0.0,0.0,0.0,0.0
1991-11-28,4.7,-0.5,100,63,35,0,0.0,9.4,13.6,0.0
1991-11-29,3.6,-0.8,100,93,22,0,11.8,15.4,3.6,16.0
1991-11-30,18.3,3.1,100,57,61,6,4.0,4.0,0.0,0.0
1991-12-01,4.6,1.0,75,54,26,6,0.0,0.0,0.0,0.0
1991-12-02,1.4,-8.6,90,36,39,15,0.0,3.6,3.4,0.0
1991-12-03,-2.3,-8.8,96,76,41,0,0.2,6.2,4.2,6.0
